					MISSILE 1 (Flight profile)
					
					Diameter - 300 mm
					Length   - 7,500 mm
					Weight   - 599 kg

t       Sref    Fdrag   FT      h       M       x       gamma   Wt      alpha           length  Cd      Flift 

136	0.03736	9599	9599	13189	2.892	106722	0	218.8	0.1346	4.4	0.3288	2146
137	0.03736	9597	9597	13189	2.892	107576	0	218.6	0.1346	4.4	0.3288	2144
138	0.03736	9595	9595	13189	2.892	108429	0	218.4	0.1345	4.4	0.3288	2142
139	0.03736	9593	9594	13189	2.892	109283	0	218.3	0.1344	4.4	0.3288	2140
140	0.03736	9592	9592	13189	2.892	110137	0	218.1	0.1344	4.4	0.3288	2139
141	0.03736	9590	9590	13189	2.892	110991	0	217.9	0.1343	4.4	0.3288	2137
142	0.03736	9588	9588	13189	2.892	111844	0	217.7	0.1342	4.4	0.3288	2135
143	0.03736	9586	9587	13189	2.892	112698	0	217.5	0.1341	4.4	0.3288	2133
144	0.03736	9585	9585	13189	2.892	113552	0	217.4	0.1341	4.4	0.3288	2132
145	0.03736	9583	9583	13189	2.892	114406	0	217.2	0.134	4.4	0.3288	2130
146	0.03736	9581	9581	13189	2.892	115259	0	217	0.1339	4.4	0.3288	2128
147	0.03736	9579	9580	13189	2.892	116113	0	216.8	0.1339	4.4	0.3288	2126
148	0.03736	9578	9578	13189	2.892	116967	0	216.6	0.1338	4.4	0.3288	2125
149	0.03736	9576	9576	13189	2.892	117821	0	216.5	0.1337	4.4	0.3288	2123
150	0.03736	9574	9574	13189	2.892	118674	0	216.3	0.1336	4.4	0.3288	2121
151	0.03736	9572	9573	13189	2.892	119528	0	216.1	0.1336	4.4	0.3288	2119
152	0.03736	9571	9571	13189	2.892	120382	0	215.9	0.1335	4.4	0.3288	2117
153	0.03736	9569	9569	13189	2.892	121236	0	215.7	0.1334	4.4	0.3288	2116
154	0.03736	9567	9567	13189	2.892	122089	0	215.6	0.1334	4.4	0.3288	2114
155	0.03736	9565	9565	13189	2.892	122943	0	215.4	0.1333	4.4	0.3288	2112
156	0.03736	9564	9564	13189	2.892	123797	0	215.2	0.1332	4.4	0.3288	2110
157	0.03736	9562	9562	13189	2.892	124651	0	215	0.1331	4.4	0.3288	2109
158	0.03736	9560	9560	13189	2.892	125504	0	214.8	0.1331	4.4	0.3288	2107
159	0.03736	9558	9558	13189	2.892	126358	0	214.7	0.133	4.4	0.3288	2105
160	0.03736	9557	9557	13189	2.892	127212	0	214.5	0.1329	4.4	0.3288	2103
161	0.03736	9555	9555	13189	2.892	128066	0	214.3	0.1328	4.4	0.3288	2102
162	0.03736	9553	9553	13189	2.892	128919	0	214.1	0.1328	4.4	0.3288	2100
163	0.03736	1458	0.101	13184	2.884	129773	-1.124	214	2.049E-31	4.4	0.4155	0
164	0.03736	1443	0.101	13163	2.862	130621	-1.787	214	5.101E-78	4.4	0.416	0
165	0.03736	1430	0.101	13131	2.84	131462	-2.454	214	1.512E-160	4.4	0.4166	0
166	0.03736	1420	0.101	13091	2.82	132296	-3.125	214	6.357E-255	4.4	0.417	0
167	0.03736	1412	0.101	13041	2.799	133124	-3.802	214	1.201E-349	4.4	0.4174	0
